,tweet_id,airline_sentiment,text
13550,569835641514692608,negative,"@AmericanAir trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?"
13551,569835167944019968,negative,@AmericanAir thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC. Unbelievable.
13552,569834060043780096,positive,@AmericanAir thank you!
13553,569832860795985920,positive,@AmericanAir I Love American Airlines :D
13554,569832733226110976,negative,"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air""."
13555,569832383991525377,negative,"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call"
13557,569832053241450496,negative,"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?"
13558,569831634817708032,negative,@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated
13559,569831418412429312,negative,@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!
13561,569830532516868097,negative,@AmericanAir not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside
13562,569830322357084160,negative,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday."
13563,569830069746712576,negative,@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff
13564,569829960178905089,negative,@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi
13567,569828681297870848,negative,@AmericanAir POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!
13568,569827699243544576,negative,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???
13569,569827608193585152,negative,@AmericanAir - cruel &amp; unusual to Cancelled Flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop
13570,569827602589835265,negative,@AmericanAir can you please help? you've now rebooked me incorrectly after flight was Cancelled Flightled. please fix my flt to Tuesday!!
13571,569826633152110592,negative,@AmericanAir its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ
13572,569826452633313280,positive,@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!
13574,569823770308939776,negative,"@AmericanAir i tried all day. Have been disconnected due to ""heavy call volume."""
13576,569822277145133056,positive,@AmericanAir Thanks :-) Good to be back safely. See you again soon!
13578,569821659097477120,negative,@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview
13581,569821145697890304,negative,@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous
13584,569818697113702400,negative,@AmericanAir Please stop changing my flights for Spring Break. This is the 5th time!
13585,569818507891871744,negative,@AmericanAir a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.This is not good
13586,569818121302896640,negative,@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.
13587,569817817522044928,negative,"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever."
13589,569817130801221632,negative,@AmericanAir just want to thank you guys for the 27 hour delay for flight AA106 from JFK due to staff shortage and not weather✈️
13590,569816739699150849,negative,@AmericanAir you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy
13591,569815545077501952,negative,@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!
13592,569815422675124225,negative,@AmericanAir yes but you did manage to lose two of our bags. Horrendous airline.
13593,569814855349346304,positive,"@AmericanAir Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)"
13594,569811470797676544,negative,@AmericanAir 953 our  fligth Somthing to talk  about this?
13595,569811246096064512,negative,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy
13596,569811225770479616,negative,@AmericanAir I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all
13599,569806030584057856,positive,@AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!
13600,569805521638662144,negative,@AmericanAir been on hold for for over two hours. After waiting 2 hours earlier. Can't get any info on my reservation. How is that ok?
13601,569805235255783424,negative,"@AmericanAir @nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help."
13602,569804589437812736,negative,"@AmericanAir LGA already by the time we pulled from the flight. QQBMUG. feel free to look up how many flights we've been ""reticketed"" on."
13603,569804373859020801,negative,"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried."
13604,569803373530128384,negative,@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in
13605,569803188901031936,negative,"@AmericanAir waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to"
13606,569802396328534016,negative,@AmericanAir are you ignoring me on purpose? It was sad enough having your automated system hang up on me 😭
13607,569802164060557312,negative,@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.
13608,569801797851697152,negative,@AmericanAir why wont you find my luggage without blaming everyone else?
13609,569801344988680192,negative,@AmericanAir that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure
13611,569800909942886400,negative,@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you
13612,569799734774272002,negative,@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.
13614,569799325175275520,negative,"@AmericanAir Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic"
13617,569798946740166656,negative,"@AmericanAir @British_Airways 2 weeks ago today i arrived in miami and I still don't have my bag, absolute disgrace!"
13619,569796511409704960,negative,@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?
13620,569795397448634368,negative,@AmericanAir at 5 am and have no clue if we have a place to stay or not
13621,569795284764532736,negative,"@AmericanAir but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call"
13624,569793460414189568,negative,@AmericanAir @emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.
13627,569790297875599361,negative,@AmericanAir been calling 2 different offices already and still no sign of my baggage. First time on American Air.. (6)
